Company,Symbol,BalanceSheetURL,ProfitLossURL
Srikalahasthi Pipes Limited,SRIPIPES,https://www.moneycontrol.com/financials/srikalahasthipipeslimited/balance-sheetVI/SRIPIPES#SRIPIPES,https://www.moneycontrol.com/financials/srikalahasthipipeslimited/profit-lossVI/SRIPIPES#SRIPIPES
Shree Ram Proteins Limited,SRPL,https://www.moneycontrol.com/financials/shreeramproteinslimited/balance-sheetVI/SRPL#SRPL,https://www.moneycontrol.com/financials/shreeramproteinslimited/profit-lossVI/SRPL#SRPL
Shriram Transport Finance Company Limited,SRTRANSFIN,https://www.moneycontrol.com/financials/shriramtransportfinancecompanylimited/balance-sheetVI/SRTRANSFIN#SRTRANSFIN,https://www.moneycontrol.com/financials/shriramtransportfinancecompanylimited/profit-lossVI/SRTRANSFIN#SRTRANSFIN
Steel Strips Wheels Limited,SSWL,https://www.moneycontrol.com/financials/steelstripswheelslimited/balance-sheetVI/SSWL#SSWL,https://www.moneycontrol.com/financials/steelstripswheelslimited/profit-lossVI/SSWL#SSWL
Strides Pharma Science Limited,STAR,https://www.moneycontrol.com/financials/stridespharmasciencelimited/balance-sheetVI/STAR#STAR,https://www.moneycontrol.com/financials/stridespharmasciencelimited/profit-lossVI/STAR#STAR
Star Cement Limited,STARCEMENT,https://www.moneycontrol.com/financials/starcementlimited/balance-sheetVI/STARCEMENT#STARCEMENT,https://www.moneycontrol.com/financials/starcementlimited/profit-lossVI/STARCEMENT#STARCEMENT
Star Paper Mills Limited,STARPAPER,https://www.moneycontrol.com/financials/starpapermillslimited/balance-sheetVI/STARPAPER#STARPAPER,https://www.moneycontrol.com/financials/starpapermillslimited/profit-lossVI/STARPAPER#STARPAPER
The State Trading Corporation of India Limited,STCINDIA,https://www.moneycontrol.com/financials/thestatetradingcorporationofindialimited/balance-sheetVI/STCINDIA#STCINDIA,https://www.moneycontrol.com/financials/thestatetradingcorporationofindialimited/profit-lossVI/STCINDIA#STCINDIA
Steel City Securities Limited,STEELCITY,https://www.moneycontrol.com/financials/steelcitysecuritieslimited/balance-sheetVI/STEELCITY#STEELCITY,https://www.moneycontrol.com/financials/steelcitysecuritieslimited/profit-lossVI/STEELCITY#STEELCITY
STEEL EXCHANGE INDIA LIMITED,STEELXIND,https://www.moneycontrol.com/financials/steelexchangeindialimited/balance-sheetVI/STEELXIND#STEELXIND,https://www.moneycontrol.com/financials/steelexchangeindialimited/profit-lossVI/STEELXIND#STEELXIND
Stel Holdings Limited,STEL,https://www.moneycontrol.com/financials/stelholdingslimited/balance-sheetVI/STEL#STEL,https://www.moneycontrol.com/financials/stelholdingslimited/profit-lossVI/STEL#STEL
Sterling Tools Limited,STERTOOLS,https://www.moneycontrol.com/financials/sterlingtoolslimited/balance-sheetVI/STERTOOLS#STERTOOLS,https://www.moneycontrol.com/financials/sterlingtoolslimited/profit-lossVI/STERTOOLS#STERTOOLS
Sterlite Technologies Limited,STLTECH,https://www.moneycontrol.com/financials/sterlitetechnologieslimited/balance-sheetVI/STLTECH#STLTECH,https://www.moneycontrol.com/financials/sterlitetechnologieslimited/profit-lossVI/STLTECH#STLTECH
International Constructions Limited,SUBCAPCITY,https://www.moneycontrol.com/financials/internationalconstructionslimited/balance-sheetVI/SUBCAPCITY#SUBCAPCITY,https://www.moneycontrol.com/financials/internationalconstructionslimited/profit-lossVI/SUBCAPCITY#SUBCAPCITY
Subex Limited,SUBEXLTD,https://www.moneycontrol.com/financials/subexlimited/balance-sheetVI/SUBEXLTD#SUBEXLTD,https://www.moneycontrol.com/financials/subexlimited/profit-lossVI/SUBEXLTD#SUBEXLTD
Subros Limited,SUBROS,https://www.moneycontrol.com/financials/subroslimited/balance-sheetVI/SUBROS#SUBROS,https://www.moneycontrol.com/financials/subroslimited/profit-lossVI/SUBROS#SUBROS
Sudarshan Chemical Industries Limited,SUDARSCHEM,https://www.moneycontrol.com/financials/sudarshanchemicalindustrieslimited/balance-sheetVI/SUDARSCHEM#SUDARSCHEM,https://www.moneycontrol.com/financials/sudarshanchemicalindustrieslimited/profit-lossVI/SUDARSCHEM#SUDARSCHEM
Sujana Universal Industries Limited,SUJANAUNI,https://www.moneycontrol.com/financials/sujanauniversalindustrieslimited/balance-sheetVI/SUJANAUNI#SUJANAUNI,https://www.moneycontrol.com/financials/sujanauniversalindustrieslimited/profit-lossVI/SUJANAUNI#SUJANAUNI
Sumitomo Chemical India Limited,SUMICHEM,https://www.moneycontrol.com/financials/sumitomochemicalindialimited/balance-sheetVI/SUMICHEM#SUMICHEM,https://www.moneycontrol.com/financials/sumitomochemicalindialimited/profit-lossVI/SUMICHEM#SUMICHEM
Sumit Woods Limited,SUMIT,https://www.moneycontrol.com/financials/sumitwoodslimited/balance-sheetVI/SUMIT#SUMIT,https://www.moneycontrol.com/financials/sumitwoodslimited/profit-lossVI/SUMIT#SUMIT
Summit Securities Limited,SUMMITSEC,https://www.moneycontrol.com/financials/summitsecuritieslimited/balance-sheetVI/SUMMITSEC#SUMMITSEC,https://www.moneycontrol.com/financials/summitsecuritieslimited/profit-lossVI/SUMMITSEC#SUMMITSEC
Sundaram Clayton Limited,SUNCLAYLTD,https://www.moneycontrol.com/financials/sundaramclaytonlimited/balance-sheetVI/SUNCLAYLTD#SUNCLAYLTD,https://www.moneycontrol.com/financials/sundaramclaytonlimited/profit-lossVI/SUNCLAYLTD#SUNCLAYLTD
Sundaram Multi Pap Limited,SUNDARAM,https://www.moneycontrol.com/financials/sundarammultipaplimited/balance-sheetVI/SUNDARAM#SUNDARAM,https://www.moneycontrol.com/financials/sundarammultipaplimited/profit-lossVI/SUNDARAM#SUNDARAM
Sundaram Finance Limited,SUNDARMFIN,https://www.moneycontrol.com/financials/sundaramfinancelimited/balance-sheetVI/SUNDARMFIN#SUNDARMFIN,https://www.moneycontrol.com/financials/sundaramfinancelimited/profit-lossVI/SUNDARMFIN#SUNDARMFIN
Sundaram Finance Holdings Limited,SUNDARMHLD,https://www.moneycontrol.com/financials/sundaramfinanceholdingslimited/balance-sheetVI/SUNDARMHLD#SUNDARMHLD,https://www.moneycontrol.com/financials/sundaramfinanceholdingslimited/profit-lossVI/SUNDARMHLD#SUNDARMHLD
Sundaram Brake Linings Limited,SUNDRMBRAK,https://www.moneycontrol.com/financials/sundarambrakeliningslimited/balance-sheetVI/SUNDRMBRAK#SUNDRMBRAK,https://www.moneycontrol.com/financials/sundarambrakeliningslimited/profit-lossVI/SUNDRMBRAK#SUNDRMBRAK
Sundram Fasteners Limited,SUNDRMFAST,https://www.moneycontrol.com/financials/sundramfastenerslimited/balance-sheetVI/SUNDRMFAST#SUNDRMFAST,https://www.moneycontrol.com/financials/sundramfastenerslimited/profit-lossVI/SUNDRMFAST#SUNDRMFAST
Sunflag Iron And Steel Company Limited,SUNFLAG,https://www.moneycontrol.com/financials/sunflagironandsteelcompanylimited/balance-sheetVI/SUNFLAG#SUNFLAG,https://www.moneycontrol.com/financials/sunflagironandsteelcompanylimited/profit-lossVI/SUNFLAG#SUNFLAG
Sun Pharmaceutical Industries Limited,SUNPHARMA,https://www.moneycontrol.com/financials/sunpharmaceuticalindustrieslimited/balance-sheetVI/SUNPHARMA#SUNPHARMA,https://www.moneycontrol.com/financials/sunpharmaceuticalindustrieslimited/profit-lossVI/SUNPHARMA#SUNPHARMA
Sunteck Realty Limited,SUNTECK,https://www.moneycontrol.com/financials/sunteckrealtylimited/balance-sheetVI/SUNTECK#SUNTECK,https://www.moneycontrol.com/financials/sunteckrealtylimited/profit-lossVI/SUNTECK#SUNTECK
Sun TV Network Limited,SUNTV,https://www.moneycontrol.com/financials/suntvnetworklimited/balance-sheetVI/SUNTV#SUNTV,https://www.moneycontrol.com/financials/suntvnetworklimited/profit-lossVI/SUNTV#SUNTV
Superhouse Limited,SUPERHOUSE,https://www.moneycontrol.com/financials/superhouselimited/balance-sheetVI/SUPERHOUSE#SUPERHOUSE,https://www.moneycontrol.com/financials/superhouselimited/profit-lossVI/SUPERHOUSE#SUPERHOUSE
Super Spinning Mills Limited,SUPERSPIN,https://www.moneycontrol.com/financials/superspinningmillslimited/balance-sheetVI/SUPERSPIN#SUPERSPIN,https://www.moneycontrol.com/financials/superspinningmillslimited/profit-lossVI/SUPERSPIN#SUPERSPIN
Supreme Petrochem Limited,SUPPETRO,https://www.moneycontrol.com/financials/supremepetrochemlimited/balance-sheetVI/SUPPETRO#SUPPETRO,https://www.moneycontrol.com/financials/supremepetrochemlimited/profit-lossVI/SUPPETRO#SUPPETRO
Suprajit Engineering Limited,SUPRAJIT,https://www.moneycontrol.com/financials/suprajitengineeringlimited/balance-sheetVI/SUPRAJIT#SUPRAJIT,https://www.moneycontrol.com/financials/suprajitengineeringlimited/profit-lossVI/SUPRAJIT#SUPRAJIT
Supreme Engineering Limited,SUPREMEENG,https://www.moneycontrol.com/financials/supremeengineeringlimited/balance-sheetVI/SUPREMEENG#SUPREMEENG,https://www.moneycontrol.com/financials/supremeengineeringlimited/profit-lossVI/SUPREMEENG#SUPREMEENG
Supreme Industries Limited,SUPREMEIND,https://www.moneycontrol.com/financials/supremeindustrieslimited/balance-sheetVI/SUPREMEIND#SUPREMEIND,https://www.moneycontrol.com/financials/supremeindustrieslimited/profit-lossVI/SUPREMEIND#SUPREMEIND
Supreme Infrastructure India Limited,SUPREMEINF,https://www.moneycontrol.com/financials/supremeinfrastructureindialimited/balance-sheetVI/SUPREMEINF#SUPREMEINF,https://www.moneycontrol.com/financials/supremeinfrastructureindialimited/profit-lossVI/SUPREMEINF#SUPREMEINF
Surana Solar Limited,SURANASOL,https://www.moneycontrol.com/financials/suranasolarlimited/balance-sheetVI/SURANASOL#SURANASOL,https://www.moneycontrol.com/financials/suranasolarlimited/profit-lossVI/SURANASOL#SURANASOL
Surana Telecom and Power Limited,SURANAT&P,https://www.moneycontrol.com/financials/suranatelecomandpowerlimited/balance-sheetVI/SURANAT&P#SURANAT&P,https://www.moneycontrol.com/financials/suranatelecomandpowerlimited/profit-lossVI/SURANAT&P#SURANAT&P
Suryalakshmi Cotton Mills Limited,SURYALAXMI,https://www.moneycontrol.com/financials/suryalakshmicottonmillslimited/balance-sheetVI/SURYALAXMI#SURYALAXMI,https://www.moneycontrol.com/financials/suryalakshmicottonmillslimited/profit-lossVI/SURYALAXMI#SURYALAXMI
Surya Roshni Limited,SURYAROSNI,https://www.moneycontrol.com/financials/suryaroshnilimited/balance-sheetVI/SURYAROSNI#SURYAROSNI,https://www.moneycontrol.com/financials/suryaroshnilimited/profit-lossVI/SURYAROSNI#SURYAROSNI
Sutlej Textiles and Industries Limited,SUTLEJTEX,https://www.moneycontrol.com/financials/sutlejtextilesandindustrieslimited/balance-sheetVI/SUTLEJTEX#SUTLEJTEX,https://www.moneycontrol.com/financials/sutlejtextilesandindustrieslimited/profit-lossVI/SUTLEJTEX#SUTLEJTEX
Suumaya Lifestyle Limited,SUULD,https://www.moneycontrol.com/financials/suumayalifestylelimited/balance-sheetVI/SUULD#SUULD,https://www.moneycontrol.com/financials/suumayalifestylelimited/profit-lossVI/SUULD#SUULD
Suven Life Sciences Limited,SUVEN,https://www.moneycontrol.com/financials/suvenlifescienceslimited/balance-sheetVI/SUVEN#SUVEN,https://www.moneycontrol.com/financials/suvenlifescienceslimited/profit-lossVI/SUVEN#SUVEN
Suven Pharmaceuticals Limited,SUVENPHAR,https://www.moneycontrol.com/financials/suvenpharmaceuticalslimited/balance-sheetVI/SUVENPHAR#SUVENPHAR,https://www.moneycontrol.com/financials/suvenpharmaceuticalslimited/profit-lossVI/SUVENPHAR#SUVENPHAR
Suzlon Energy Limited,SUZLON,https://www.moneycontrol.com/financials/suzlonenergylimited/balance-sheetVI/SUZLON#SUZLON,https://www.moneycontrol.com/financials/suzlonenergylimited/profit-lossVI/SUZLON#SUZLON
Swan Energy Limited,SWANENERGY,https://www.moneycontrol.com/financials/swanenergylimited/balance-sheetVI/SWANENERGY#SWANENERGY,https://www.moneycontrol.com/financials/swanenergylimited/profit-lossVI/SWANENERGY#SWANENERGY
Swaraj Engines Limited,SWARAJENG,https://www.moneycontrol.com/financials/swarajengineslimited/balance-sheetVI/SWARAJENG#SWARAJENG,https://www.moneycontrol.com/financials/swarajengineslimited/profit-lossVI/SWARAJENG#SWARAJENG
Swelect Energy Systems Limited,SWELECTES,https://www.moneycontrol.com/financials/swelectenergysystemslimited/balance-sheetVI/SWELECTES#SWELECTES,https://www.moneycontrol.com/financials/swelectenergysystemslimited/profit-lossVI/SWELECTES#SWELECTES
Sterling And Wilson Solar Limited,SWSOLAR,https://www.moneycontrol.com/financials/sterlingandwilsonsolarlimited/balance-sheetVI/SWSOLAR#SWSOLAR,https://www.moneycontrol.com/financials/sterlingandwilsonsolarlimited/profit-lossVI/SWSOLAR#SWSOLAR
Symphony Limited,SYMPHONY,https://www.moneycontrol.com/financials/symphonylimited/balance-sheetVI/SYMPHONY#SYMPHONY,https://www.moneycontrol.com/financials/symphonylimited/profit-lossVI/SYMPHONY#SYMPHONY
Syncom Healthcare Limited,SYNCOM,https://www.moneycontrol.com/financials/syncomhealthcarelimited/balance-sheetVI/SYNCOM#SYNCOM,https://www.moneycontrol.com/financials/syncomhealthcarelimited/profit-lossVI/SYNCOM#SYNCOM
Syngene International Limited,SYNGENE,https://www.moneycontrol.com/financials/syngeneinternationallimited/balance-sheetVI/SYNGENE#SYNGENE,https://www.moneycontrol.com/financials/syngeneinternationallimited/profit-lossVI/SYNGENE#SYNGENE
Tainwala Chemical and Plastic (I) Limited,TAINWALCHM,https://www.moneycontrol.com/financials/tainwalachemicalandplasticilimited/balance-sheetVI/TAINWALCHM#TAINWALCHM,https://www.moneycontrol.com/financials/tainwalachemicalandplasticilimited/profit-lossVI/TAINWALCHM#TAINWALCHM
Taj GVK Hotels & Resorts Limited,TAJGVK,https://www.moneycontrol.com/financials/tajgvkhotelsresortslimited/balance-sheetVI/TAJGVK#TAJGVK,https://www.moneycontrol.com/financials/tajgvkhotelsresortslimited/profit-lossVI/TAJGVK#TAJGVK
Take Solutions Limited,TAKE,https://www.moneycontrol.com/financials/takesolutionslimited/balance-sheetVI/TAKE#TAKE,https://www.moneycontrol.com/financials/takesolutionslimited/profit-lossVI/TAKE#TAKE
Talbros Automotive Components Limited,TALBROAUTO,https://www.moneycontrol.com/financials/talbrosautomotivecomponentslimited/balance-sheetVI/TALBROAUTO#TALBROAUTO,https://www.moneycontrol.com/financials/talbrosautomotivecomponentslimited/profit-lossVI/TALBROAUTO#TALBROAUTO
Tanla Platforms Limited,TANLA,https://www.moneycontrol.com/financials/tanlaplatformslimited/balance-sheetVI/TANLA#TANLA,https://www.moneycontrol.com/financials/tanlaplatformslimited/profit-lossVI/TANLA#TANLA
Tantia Constructions Limited,TANTIACONS,https://www.moneycontrol.com/financials/tantiaconstructionslimited/balance-sheetVI/TANTIACONS#TANTIACONS,https://www.moneycontrol.com/financials/tantiaconstructionslimited/profit-lossVI/TANTIACONS#TANTIACONS
Anant Raj Global Limited,TARC,https://www.moneycontrol.com/financials/anantrajgloballimited/balance-sheetVI/TARC#TARC,https://www.moneycontrol.com/financials/anantrajgloballimited/profit-lossVI/TARC#TARC
Tarmat Limited,TARMAT,https://www.moneycontrol.com/financials/tarmatlimited/balance-sheetVI/TARMAT#TARMAT,https://www.moneycontrol.com/financials/tarmatlimited/profit-lossVI/TARMAT#TARMAT
Tasty Bite Eatables Limited,TASTYBITE,https://www.moneycontrol.com/financials/tastybiteeatableslimited/balance-sheetVI/TASTYBITE#TASTYBITE,https://www.moneycontrol.com/financials/tastybiteeatableslimited/profit-lossVI/TASTYBITE#TASTYBITE
Tata Chemicals Limited,TATACHEM,https://www.moneycontrol.com/financials/tatachemicalslimited/balance-sheetVI/TATACHEM#TATACHEM,https://www.moneycontrol.com/financials/tatachemicalslimited/profit-lossVI/TATACHEM#TATACHEM
Tata Coffee Limited,TATACOFFEE,https://www.moneycontrol.com/financials/tatacoffeelimited/balance-sheetVI/TATACOFFEE#TATACOFFEE,https://www.moneycontrol.com/financials/tatacoffeelimited/profit-lossVI/TATACOFFEE#TATACOFFEE
Tata Communications Limited,TATACOMM,https://www.moneycontrol.com/financials/tatacommunicationslimited/balance-sheetVI/TATACOMM#TATACOMM,https://www.moneycontrol.com/financials/tatacommunicationslimited/profit-lossVI/TATACOMM#TATACOMM
TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,https://www.moneycontrol.com/financials/tataconsumerproductslimited/balance-sheetVI/TATACONSUM#TATACONSUM,https://www.moneycontrol.com/financials/tataconsumerproductslimited/profit-lossVI/TATACONSUM#TATACONSUM
Tata Elxsi Limited,TATAELXSI,https://www.moneycontrol.com/financials/tataelxsilimited/balance-sheetVI/TATAELXSI#TATAELXSI,https://www.moneycontrol.com/financials/tataelxsilimited/profit-lossVI/TATAELXSI#TATAELXSI
Tata Investment Corporation Limited,TATAINVEST,https://www.moneycontrol.com/financials/tatainvestmentcorporationlimited/balance-sheetVI/TATAINVEST#TATAINVEST,https://www.moneycontrol.com/financials/tatainvestmentcorporationlimited/profit-lossVI/TATAINVEST#TATAINVEST
Tata Metaliks Limited,TATAMETALI,https://www.moneycontrol.com/financials/tatametalikslimited/balance-sheetVI/TATAMETALI#TATAMETALI,https://www.moneycontrol.com/financials/tatametalikslimited/profit-lossVI/TATAMETALI#TATAMETALI
Tata Motors Limited,TATAMOTORS,https://www.moneycontrol.com/financials/tatamotorslimited/balance-sheetVI/TATAMOTORS#TATAMOTORS,https://www.moneycontrol.com/financials/tatamotorslimited/profit-lossVI/TATAMOTORS#TATAMOTORS
Tata Motors Limited,TATAMTRDVR,https://www.moneycontrol.com/financials/tatamotorslimited/balance-sheetVI/TATAMTRDVR#TATAMTRDVR,https://www.moneycontrol.com/financials/tatamotorslimited/profit-lossVI/TATAMTRDVR#TATAMTRDVR
Tata Power Company Limited,TATAPOWER,https://www.moneycontrol.com/financials/tatapowercompanylimited/balance-sheetVI/TATAPOWER#TATAPOWER,https://www.moneycontrol.com/financials/tatapowercompanylimited/profit-lossVI/TATAPOWER#TATAPOWER
Tata Steel Limited,TATASTEEL,https://www.moneycontrol.com/financials/tatasteellimited/balance-sheetVI/TATASTEEL#TATASTEEL,https://www.moneycontrol.com/financials/tatasteellimited/profit-lossVI/TATASTEEL#TATASTEEL
Tata Steel Bsl Limited,TATASTLBSL,https://www.moneycontrol.com/financials/tatasteelbsllimited/balance-sheetVI/TATASTLBSL#TATASTLBSL,https://www.moneycontrol.com/financials/tatasteelbsllimited/profit-lossVI/TATASTLBSL#TATASTLBSL
Tata Steel Long Products Limited,TATASTLLP,https://www.moneycontrol.com/financials/tatasteellongproductslimited/balance-sheetVI/TATASTLLP#TATASTLLP,https://www.moneycontrol.com/financials/tatasteellongproductslimited/profit-lossVI/TATASTLLP#TATASTLLP
Tribhovandas Bhimji Zaveri Limited,TBZ,https://www.moneycontrol.com/financials/tribhovandasbhimjizaverilimited/balance-sheetVI/TBZ#TBZ,https://www.moneycontrol.com/financials/tribhovandasbhimjizaverilimited/profit-lossVI/TBZ#TBZ
Transport Corporation of India Limited,TCI,https://www.moneycontrol.com/financials/transportcorporationofindialimited/balance-sheetVI/TCI#TCI,https://www.moneycontrol.com/financials/transportcorporationofindialimited/profit-lossVI/TCI#TCI
TCI Developers Limited,TCIDEVELOP,https://www.moneycontrol.com/financials/tcideveloperslimited/balance-sheetVI/TCIDEVELOP#TCIDEVELOP,https://www.moneycontrol.com/financials/tcideveloperslimited/profit-lossVI/TCIDEVELOP#TCIDEVELOP
TCI Express Limited,TCIEXP,https://www.moneycontrol.com/financials/tciexpresslimited/balance-sheetVI/TCIEXP#TCIEXP,https://www.moneycontrol.com/financials/tciexpresslimited/profit-lossVI/TCIEXP#TCIEXP
TCI Finance Limited,TCIFINANCE,https://www.moneycontrol.com/financials/tcifinancelimited/balance-sheetVI/TCIFINANCE#TCIFINANCE,https://www.moneycontrol.com/financials/tcifinancelimited/profit-lossVI/TCIFINANCE#TCIFINANCE
TCNS Clothing Co. Limited,TCNSBRANDS,https://www.moneycontrol.com/financials/tcnsclothingcolimited/balance-sheetVI/TCNSBRANDS#TCNSBRANDS,https://www.moneycontrol.com/financials/tcnsclothingcolimited/profit-lossVI/TCNSBRANDS#TCNSBRANDS
TCPL Packaging Limited,TCPLPACK,https://www.moneycontrol.com/financials/tcplpackaginglimited/balance-sheetVI/TCPLPACK#TCPLPACK,https://www.moneycontrol.com/financials/tcplpackaginglimited/profit-lossVI/TCPLPACK#TCPLPACK
Tata Consultancy Services Limited,TCS,https://www.moneycontrol.com/financials/tataconsultancyserviceslimited/balance-sheetVI/TCS#TCS,https://www.moneycontrol.com/financials/tataconsultancyserviceslimited/profit-lossVI/TCS#TCS
TD Power Systems Limited,TDPOWERSYS,https://www.moneycontrol.com/financials/tdpowersystemslimited/balance-sheetVI/TDPOWERSYS#TDPOWERSYS,https://www.moneycontrol.com/financials/tdpowersystemslimited/profit-lossVI/TDPOWERSYS#TDPOWERSYS
Teamlease Services Limited,TEAMLEASE,https://www.moneycontrol.com/financials/teamleaseserviceslimited/balance-sheetVI/TEAMLEASE#TEAMLEASE,https://www.moneycontrol.com/financials/teamleaseserviceslimited/profit-lossVI/TEAMLEASE#TEAMLEASE
Techindia Nirman Limited,TECHIN,https://www.moneycontrol.com/financials/techindianirmanlimited/balance-sheetVI/TECHIN#TECHIN,https://www.moneycontrol.com/financials/techindianirmanlimited/profit-lossVI/TECHIN#TECHIN
Tech Mahindra Limited,TECHM,https://www.moneycontrol.com/financials/techmahindralimited/balance-sheetVI/TECHM#TECHM,https://www.moneycontrol.com/financials/techmahindralimited/profit-lossVI/TECHM#TECHM
Techno Electric & Engineering Company Limited,TECHNOE,https://www.moneycontrol.com/financials/technoelectricengineeringcompanylimited/balance-sheetVI/TECHNOE#TECHNOE,https://www.moneycontrol.com/financials/technoelectricengineeringcompanylimited/profit-lossVI/TECHNOE#TECHNOE
Technofab Engineering Limited,TECHNOFAB,https://www.moneycontrol.com/financials/technofabengineeringlimited/balance-sheetVI/TECHNOFAB#TECHNOFAB,https://www.moneycontrol.com/financials/technofabengineeringlimited/profit-lossVI/TECHNOFAB#TECHNOFAB
Tejas Networks Limited,TEJASNET,https://www.moneycontrol.com/financials/tejasnetworkslimited/balance-sheetVI/TEJASNET#TEJASNET,https://www.moneycontrol.com/financials/tejasnetworkslimited/profit-lossVI/TEJASNET#TEJASNET
Tera Software Limited,TERASOFT,https://www.moneycontrol.com/financials/terasoftwarelimited/balance-sheetVI/TERASOFT#TERASOFT,https://www.moneycontrol.com/financials/terasoftwarelimited/profit-lossVI/TERASOFT#TERASOFT
Texmaco Infrastructure & Holdings Limited,TEXINFRA,https://www.moneycontrol.com/financials/texmacoinfrastructureholdingslimited/balance-sheetVI/TEXINFRA#TEXINFRA,https://www.moneycontrol.com/financials/texmacoinfrastructureholdingslimited/profit-lossVI/TEXINFRA#TEXINFRA
Texmo Pipes and Products Limited,TEXMOPIPES,https://www.moneycontrol.com/financials/texmopipesandproductslimited/balance-sheetVI/TEXMOPIPES#TEXMOPIPES,https://www.moneycontrol.com/financials/texmopipesandproductslimited/profit-lossVI/TEXMOPIPES#TEXMOPIPES
Texmaco Rail & Engineering Limited,TEXRAIL,https://www.moneycontrol.com/financials/texmacorailengineeringlimited/balance-sheetVI/TEXRAIL#TEXRAIL,https://www.moneycontrol.com/financials/texmacorailengineeringlimited/profit-lossVI/TEXRAIL#TEXRAIL
Tourism Finance Corporation of India Limited,TFCILTD,https://www.moneycontrol.com/financials/tourismfinancecorporationofindialimited/balance-sheetVI/TFCILTD#TFCILTD,https://www.moneycontrol.com/financials/tourismfinancecorporationofindialimited/profit-lossVI/TFCILTD#TFCILTD
Transwarranty Finance Limited,TFL,https://www.moneycontrol.com/financials/transwarrantyfinancelimited/balance-sheetVI/TFL#TFL,https://www.moneycontrol.com/financials/transwarrantyfinancelimited/profit-lossVI/TFL#TFL
TGB Banquets And Hotels Limited,TGBHOTELS,https://www.moneycontrol.com/financials/tgbbanquetsandhotelslimited/balance-sheetVI/TGBHOTELS#TGBHOTELS,https://www.moneycontrol.com/financials/tgbbanquetsandhotelslimited/profit-lossVI/TGBHOTELS#TGBHOTELS
Thangamayil Jewellery Limited,THANGAMAYL,https://www.moneycontrol.com/financials/thangamayiljewellerylimited/balance-sheetVI/THANGAMAYL#THANGAMAYL,https://www.moneycontrol.com/financials/thangamayiljewellerylimited/profit-lossVI/THANGAMAYL#THANGAMAYL
The Investment Trust Of India Limited,THEINVEST,https://www.moneycontrol.com/financials/theinvestmenttrustofindialimited/balance-sheetVI/THEINVEST#THEINVEST,https://www.moneycontrol.com/financials/theinvestmenttrustofindialimited/profit-lossVI/THEINVEST#THEINVEST
Themis Medicare Limited,THEMISMED,https://www.moneycontrol.com/financials/themismedicarelimited/balance-sheetVI/THEMISMED#THEMISMED,https://www.moneycontrol.com/financials/themismedicarelimited/profit-lossVI/THEMISMED#THEMISMED
Thermax Limited,THERMAX,https://www.moneycontrol.com/financials/thermaxlimited/balance-sheetVI/THERMAX#THERMAX,https://www.moneycontrol.com/financials/thermaxlimited/profit-lossVI/THERMAX#THERMAX
Thiru Arooran Sugars Limited,THIRUSUGAR,https://www.moneycontrol.com/financials/thiruarooransugarslimited/balance-sheetVI/THIRUSUGAR#THIRUSUGAR,https://www.moneycontrol.com/financials/thiruarooransugarslimited/profit-lossVI/THIRUSUGAR#THIRUSUGAR
Thomas Cook  (India)  Limited,THOMASCOOK,https://www.moneycontrol.com/financials/thomascookindialimited/balance-sheetVI/THOMASCOOK#THOMASCOOK,https://www.moneycontrol.com/financials/thomascookindialimited/profit-lossVI/THOMASCOOK#THOMASCOOK
Thomas Scott (India) Limited,THOMASCOTT,https://www.moneycontrol.com/financials/thomasscottindialimited/balance-sheetVI/THOMASCOTT#THOMASCOTT,https://www.moneycontrol.com/financials/thomasscottindialimited/profit-lossVI/THOMASCOTT#THOMASCOTT
Thyrocare Technologies Limited,THYROCARE,https://www.moneycontrol.com/financials/thyrocaretechnologieslimited/balance-sheetVI/THYROCARE#THYROCARE,https://www.moneycontrol.com/financials/thyrocaretechnologieslimited/profit-lossVI/THYROCARE#THYROCARE
Tilaknagar Industries Limited,TI,https://www.moneycontrol.com/financials/tilaknagarindustrieslimited/balance-sheetVI/TI#TI,https://www.moneycontrol.com/financials/tilaknagarindustrieslimited/profit-lossVI/TI#TI
Tide Water Oil Company (India) Limited,TIDEWATER,https://www.moneycontrol.com/financials/tidewateroilcompanyindialimited/balance-sheetVI/TIDEWATER#TIDEWATER,https://www.moneycontrol.com/financials/tidewateroilcompanyindialimited/profit-lossVI/TIDEWATER#TIDEWATER
Technocraft Industries (India) Limited,TIIL,https://www.moneycontrol.com/financials/technocraftindustriesindialimited/balance-sheetVI/TIIL#TIIL,https://www.moneycontrol.com/financials/technocraftindustriesindialimited/profit-lossVI/TIIL#TIIL
Tube Investments of India Limited,TIINDIA,https://www.moneycontrol.com/financials/tubeinvestmentsofindialimited/balance-sheetVI/TIINDIA#TIINDIA,https://www.moneycontrol.com/financials/tubeinvestmentsofindialimited/profit-lossVI/TIINDIA#TIINDIA
Tijaria Polypipes Limited,TIJARIA,https://www.moneycontrol.com/financials/tijariapolypipeslimited/balance-sheetVI/TIJARIA#TIJARIA,https://www.moneycontrol.com/financials/tijariapolypipeslimited/profit-lossVI/TIJARIA#TIJARIA
TIL Limited,TIL,https://www.moneycontrol.com/financials/tillimited/balance-sheetVI/TIL#TIL,https://www.moneycontrol.com/financials/tillimited/profit-lossVI/TIL#TIL
